epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
1,0.6877672370441007,0.56184643608698,0.5602624410499755,0.5435540069686411,0.7038751529068897,0.6373834498834499,0.6664171171733713,0.5017421602787456
2,0.6934065292659676,0.572891598769762,0.5690429211758543,0.5551684088269454,0.6724764461716708,0.7050796425796426,0.7193531506367334,0.5923344947735192
3,0.6593524720195278,0.6922030971780068,0.6894686207953404,0.6318234610917538,0.6448546486033795,0.719648407148407,0.7318347407287213,0.6341463414634146
4,0.6157657831526523,0.7462094641989964,0.7528471101234163,0.6713124274099884,0.6142610755946993,0.7317890442890443,0.7407390053298191,0.6515679442508711
5,0.5736838727324128,0.7728808072087627,0.7775072697890357,0.6933797909407665,0.603893811694421,0.733003108003108,0.7399688039014505,0.662020905923345
6,0.5553933364035222,0.7883289267792586,0.7922950592100172,0.7212543554006968,0.6294684692542312,0.7353826728826729,0.720099776607368,0.6585365853658537
7,0.5406259056029281,0.8031349484702963,0.7978716510627183,0.7235772357723578,0.6281217349115564,0.7702505827505828,0.7508359108647906,0.6968641114982579
8,0.5043234753137958,0.834387309124265,0.8254490131608498,0.7537746806039489,0.7559345491256448,0.7243104118104118,0.7128909733257613,0.6445993031358885
9,0.5110499485029161,0.8305832838720122,0.8098658313533776,0.7549361207897793,0.6477380812375803,0.734168609168609,0.7463313073394242,0.6655052264808362
10,0.46629184629858994,0.8629903415529055,0.8513107468476051,0.7804878048780488,0.6696481040130509,0.7251845376845378,0.7023659701509626,0.6759581881533101
11,0.43875004107113086,0.8795985539308261,0.8680391393635322,0.8083623693379791,0.7816594087288354,0.6945901320901321,0.6561234203962272,0.6376306620209059
12,0.443690132734806,0.8747855177251389,0.8705228360141906,0.7886178861788617,0.6735455217261763,0.7294094794094794,0.728730999942636,0.6689895470383276
13,0.37938060328520135,0.9115955322937462,0.9047207463185906,0.8281068524970964,0.7261599098763815,0.7063422688422689,0.6913966927827729,0.662020905923345
