epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
28,0.44695593560337327,0.8725894350617818,0.8647872654735914,0.7874564459930313,0.5699272188990789,0.7902583527583529,0.7869152861693571,0.7177700348432056
29,0.4372738961143361,0.8832514973290886,0.8699332234048932,0.8141695702671312,0.5743277247359113,0.7915695415695416,0.7886057466666772,0.710801393728223
30,0.43619232532177793,0.8819565100091729,0.8692002673985048,0.7967479674796748,0.5728695766435683,0.7928321678321678,0.7890301713890115,0.7177700348432056
31,0.43551349529129013,0.8824043597906437,0.8641648324458364,0.81068524970964,0.5722333429582444,0.7949689199689198,0.7928785784449345,0.710801393728223
32,0.4292636726237617,0.8867857335563589,0.8725337258790083,0.8222996515679443,0.5713441795588371,0.7963772338772339,0.7952474368649024,0.7212543554006968
33,0.4279726573399135,0.8879458263637835,0.8728267895733867,0.8130081300813008,0.5816015117259806,0.797542735042735,0.7956235616785855,0.7177700348432056
34,0.4251337605209439,0.8894242702206875,0.8741899395714641,0.8153310104529616,0.5833852947381315,0.7947261072261071,0.7941352321134522,0.7142857142857143
35,0.43124158595635637,0.8845626719905035,0.871853486634508,0.8060394889663183,0.568333615824736,0.7990481740481741,0.7979523185258122,0.7142857142857143
36,0.42150093592556237,0.8917282684940375,0.8807082044309646,0.8222996515679443,0.5735911857791063,0.7987567987567988,0.797602217152964,0.7247386759581882
37,0.41574498917582975,0.8955700642097878,0.881442414447833,0.8141695702671312,0.5717479925122411,0.8003108003108003,0.7992506094683076,0.7177700348432056
38,0.4227998336986936,0.8896347056601737,0.8780016924206319,0.8048780487804879,0.5772302773771386,0.8001651126651127,0.7989506963070675,0.7282229965156795
39,0.4124168845696178,0.8966869907732155,0.885849305400314,0.8153310104529616,0.5933146626276422,0.799048174048174,0.7976958968238729,0.7142857142857143
40,0.4139618513614597,0.8955754599902875,0.883037009134219,0.8153310104529616,0.5723752609944094,0.8017191142191142,0.8006887043311812,0.7142857142857143
41,0.4057252753210123,0.9005719527329628,0.8921515151155651,0.8246225319396051,0.5836369251955676,0.8013791763791763,0.8002554052787108,0.7247386759581882
42,0.40577341095218816,0.8999460421950035,0.8927458407092042,0.8176538908246226,0.5761568720747785,0.8027874902874902,0.8024582033612794,0.7142857142857143
43,0.4056114646477428,0.9002967679274807,0.886968136288561,0.8222996515679443,0.5831565856933594,0.803030303030303,0.8025206421666825,0.7247386759581882
44,0.4007036073974893,0.9029191172503103,0.8935162688154423,0.8246225319396051,0.5990022599489432,0.8026903651903652,0.8019254023934732,0.7212543554006968
45,0.39732566306261513,0.9027680353963201,0.8958629422036252,0.8211382113821138,0.5837790758352246,0.8034673659673659,0.8029649604841228,0.735191637630662
46,0.3970885282332612,0.9056547779636325,0.8945856196507542,0.8246225319396051,0.5835373376720043,0.804098679098679,0.8036931865574319,0.7212543554006968
47,0.39879317953749954,0.9019262936383748,0.8945844264580158,0.8141695702671312,0.5807356385819172,0.8046814296814297,0.8035083592903531,0.7317073170731707
48,0.39228406600420485,0.9070846597960394,0.9008596685971917,0.8211382113821138,0.5808547714446064,0.8049242424242425,0.8034369808871364,0.7386759581881533
49,0.3870353687654112,0.9098634867533589,0.9040247715887523,0.8292682926829268,0.5898427564507993,0.8045357420357421,0.8027732285202198,0.7317073170731707
50,0.3869704923286394,0.9090595154589111,0.9036740440962907,0.8281068524970964,0.5852858845780535,0.8060411810411809,0.8043825032502698,0.7282229965156795
51,0.39111470511566054,0.9049857011816759,0.8982177135911734,0.8199767711962834,0.5805684498378209,0.8065268065268065,0.8048716779108659,0.7386759581881533
52,0.38392259462646766,0.9100253601683483,0.9058178052108476,0.8292682926829268,0.5959460859930058,0.8053613053613053,0.8041079274787308,0.7247386759581882
53,0.37887581327927927,0.912707063076674,0.9109657143862867,0.8315911730545877,0.6047900096880019,0.8050213675213674,0.8039455991894493,0.735191637630662
54,0.3793018753104924,0.9130254141261533,0.9087418577966209,0.8373983739837398,0.5950925375111011,0.8055555555555555,0.8045944550548436,0.7247386759581882
55,0.3720786989635153,0.9166297954999191,0.9102787127669456,0.8443670150987224,0.5927731916048801,0.8058469308469308,0.804540750466703,0.7317073170731707
56,0.3732430810296992,0.9168995845249015,0.9067058672129849,0.8373983739837398,0.5860906959826108,0.8073038073038072,0.8055624957223826,0.7247386759581882
57,0.37416760846712865,0.9159229482544651,0.912438082422978,0.8304297328687572,0.5844101390772165,0.8073523698523698,0.805956530838162,0.7317073170731707
58,0.37047699630329695,0.9178222629903415,0.9146160382761783,0.8373983739837398,0.613385167271418,0.8055555555555556,0.8052427787979817,0.7317073170731707
59,0.3700209511281721,0.9168240435979063,0.9124790039026326,0.8385598141695703,0.6013981523414107,0.8062354312354312,0.8051412634671284,0.7282229965156795
60,0.36270772732370266,0.9215183726326014,0.9183777673911758,0.8432055749128919,0.6136541399806219,0.8064782439782441,0.8053658190650734,0.7386759581881533
61,0.3667710655380763,0.9177737009658447,0.9137791057883945,0.8420441347270615,0.6367580699588363,0.8057983682983684,0.8048467793915377,0.7177700348432056
62,0.3595382920817908,0.9224464468785409,0.9205396006966984,0.8397212543554007,0.605977766189841,0.8076923076923075,0.8061541027263612,0.7317073170731707
63,0.3603699221151354,0.9215885177790967,0.9215218741956182,0.8420441347270615,0.6170987451533407,0.8051184926184926,0.8055503956732384,0.7247386759581882
64,0.3526865070843669,0.9260346409108078,0.9212367221304385,0.8490127758420442,0.611519999620391,0.8073523698523698,0.8072151568749452,0.7282229965156795
65,0.3520312314803315,0.9249878594938759,0.9228787064473575,0.8466898954703833,0.6408548753851382,0.8075951825951825,0.8063715193350702,0.7247386759581882
66,0.35867826725409285,0.922446446878541,0.919608642731878,0.8397212543554007,0.6141710813037194,0.8059440559440558,0.805405574045474,0.735191637630662
67,0.34948448353943506,0.9273134408892246,0.9240270264746997,0.8606271777003485,0.6014539339816529,0.8059926184926184,0.805228380217476,0.7282229965156795
68,0.36153074091735204,0.9190632925052609,0.9180858106336349,0.8246225319396051,0.6404372524301349,0.8054098679098678,0.8052448224594494,0.7317073170731707
