epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
1,0.6803063183296018,0.5899044946851562,0.5734442014333044,0.5714285714285714,0.6737768591904059,0.6798999611499612,0.692051780559247,0.5749128919860628
2,0.652370406360161,0.7035018615442724,0.7038555488670717,0.6341463414634146,0.6526852650924843,0.7071921134421135,0.7206442670621382,0.5923344947735192
3,0.6249691855755141,0.7490422489613122,0.756913067141562,0.6794425087108014,0.6307976686165307,0.7183614996114996,0.7310301006981748,0.6515679442508711
4,0.5996753036906634,0.7799330923218044,0.7706833459762354,0.6957026713124274,0.6191841617278521,0.7234605672105672,0.7365694208115018,0.6515679442508711
5,0.5805572317037018,0.7898073706361626,0.7780743095475908,0.7142857142857143,0.60492174633704,0.7360382672882673,0.7418224976434917,0.6655052264808362
6,0.5664997577113419,0.7939459342793935,0.7905058175654323,0.7131242740998839,0.5998703029512944,0.735115578865579,0.7450999516642792,0.6585365853658537
7,0.5525689972402327,0.8043867695462148,0.7936643151676247,0.7363530778164924,0.5998835879335835,0.7396318958818958,0.7470038879202642,0.6724738675958188
8,0.5444816219405153,0.8093347002643932,0.7943903732948867,0.7305458768873403,0.5948686533273305,0.7435654623154623,0.7490373269617376,0.686411149825784
9,0.5458394547926563,0.8057788809151244,0.7938164426193669,0.7444831591173054,0.5942500676012206,0.7428370240870241,0.7493745153872218,0.7038327526132404
10,0.5285150669731468,0.8209194409971402,0.8156920244053437,0.7514518002322881,0.5929001931114064,0.744779526029526,0.7518992771792357,0.6689895470383276
11,0.527596090451904,0.8187881076997788,0.8091112941967962,0.7549361207897793,0.5917355607195598,0.7474990287490287,0.7551148606873163,0.6794425087108014
12,0.5228702997081371,0.8221550747315598,0.8144895402029115,0.7491289198606271,0.5951456176279314,0.7469648407148407,0.7563355539853375,0.7038327526132404
13,0.5199676662095055,0.8223277397075488,0.8151719523903974,0.7456445993031359,0.5925508293125272,0.7483245920745921,0.7576453225248421,0.6933797909407665
14,0.5118483998634259,0.8310635083364808,0.8231753065399283,0.7560975609756098,0.6057174297159973,0.7455079642579643,0.7568502283868481,0.6724738675958188
15,0.5205048650814681,0.8229482544650084,0.8072661359546955,0.7572590011614402,0.597428973128156,0.7484217171717173,0.7595637819176349,0.6968641114982579
16,0.5084239436912759,0.8303242864080288,0.8226433030744518,0.7537746806039489,0.5907204425293394,0.7554147241647242,0.7640274086834761,0.6585365853658537
17,0.5037270932524324,0.8355042356876923,0.8271134219999114,0.7607433217189314,0.5935268800848452,0.7514325951825953,0.7614101773284201,0.686411149825784
18,0.5007555526308066,0.834630119246749,0.8343968799993449,0.7723577235772358,0.5890448965677401,0.7551233488733489,0.7650449008491103,0.6933797909407665
19,0.5005124299229922,0.8368369934711056,0.8276253919584471,0.7746806039488966,0.6071072953918669,0.7501214063714063,0.7616602560351703,0.6794425087108014
20,0.49568914065654546,0.8403118761128796,0.8356468693292464,0.775842044134727,0.6048059662875398,0.7515782828282829,0.762552961727598,0.686411149825784
21,0.5125267868396436,0.8246371337613986,0.8239855504163847,0.7421602787456446,0.6427814171289318,0.7508984071484072,0.7621223568640876,0.6724738675958188
22,0.5033158779698105,0.8336265040738143,0.8310621187477707,0.7677119628339141,0.5994417775383394,0.7549776612276613,0.7668366395992501,0.6829268292682927
