epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
1,0.6784887679362547,0.6295257108940808,0.6579783961010253,0.6004645760743321,0.6682992795618569,0.713262432012432,0.7170632411477829,0.6062717770034843
2,0.6492491909297363,0.7423352938002483,0.7343180490126524,0.6782810685249709,0.6467667489932389,0.7146221833721833,0.7269941543697415,0.6445993031358885
3,0.6206189353845399,0.7724869152322883,0.7595031565235015,0.7061556329849012,0.6338357892185968,0.7143308080808081,0.7288628039084543,0.6376306620209059
4,0.5958130888545693,0.7865267360923758,0.7801426409700347,0.7200929152148664,0.6160435693189242,0.7225864413364413,0.734165737419,0.6550522648083623
5,0.5824090911120903,0.7798467598338099,0.7753262569042054,0.7084785133565621,0.6127943776625789,0.7247717560217559,0.7359686779803221,0.6515679442508711
6,0.5638456433215346,0.7995035881940322,0.7831755569519254,0.7235772357723578,0.6018173270939949,0.7322018259518259,0.7413758785784674,0.6759581881533101
7,0.5558087330108182,0.7998920843900071,0.7870534759367773,0.7317073170731707,0.5989345391037573,0.7356012043512044,0.7442737084280461,0.6724738675958188
8,0.5469824151848806,0.8027194733718233,0.7929888495094042,0.735191637630662,0.5978171385123755,0.7379322066822067,0.7468875486840127,0.6515679442508711
9,0.5382771497542573,0.8122592132952032,0.7986163107197011,0.7456445993031359,0.5983396855796256,0.739194832944833,0.748315795758071,0.6376306620209059
10,0.5426533596025527,0.8059029838666162,0.7956166153029074,0.7363530778164924,0.5956175501753644,0.7423513986013986,0.7520864698039322,0.6515679442508711
11,0.5398932666313357,0.8112016403172719,0.7999591496247463,0.7340301974448316,0.6124891254544673,0.7373008935508937,0.7502381224720445,0.6689895470383276
12,0.5377308893148354,0.8068958074785517,0.8026808150873196,0.7235772357723578,0.5970962903225463,0.739729020979021,0.7527107459151537,0.6898954703832753
13,0.5195274286569204,0.8252738358603573,0.8170917603054322,0.7630662020905923,0.5956845665642608,0.7430312742812744,0.754555619493392,0.6376306620209059
14,0.5189097146400868,0.8221334916095613,0.8117745242761423,0.7502903600464577,0.596705822163758,0.739291958041958,0.7527416017356132,0.6968641114982579
15,0.5172794997761335,0.8255490206658394,0.8105490633648953,0.759581881533101,0.5972876233090922,0.7438568376068376,0.7557909861272926,0.6968641114982579
16,0.5152817913325684,0.8246479253223978,0.8116170315993126,0.7572590011614402,0.5927115383879233,0.7468677156177157,0.7572534479500161,0.6794425087108014
17,0.511048867450497,0.8292181514056008,0.822137557121354,0.7537746806039489,0.6004528085529182,0.7445852758352759,0.7592933620144227,0.686411149825784
18,0.510974788776535,0.8303134948470297,0.8194558415278672,0.7572590011614402,0.6010065776545827,0.7445367132867133,0.7599433188681501,0.6898954703832753
19,0.5092008869822432,0.8300652889440456,0.8191046222511315,0.7584204413472706,0.5930089020147556,0.7487130924630926,0.7615704438549138,0.6829268292682927
20,0.5041044769109888,0.8344358711487616,0.821222620240071,0.7584204413472706,0.5932667031105388,0.7498300310800311,0.7624824105510328,0.6585365853658537
21,0.502080089954549,0.8363621647871364,0.838517185398222,0.7653890824622532,0.5918202749112758,0.7505584693084694,0.7654831669044541,0.6759581881533101
22,0.4995214028087089,0.8367722441051099,0.8353359440096257,0.7502903600464577,0.5921505685467338,0.7491015928515928,0.7646588592159277,0.6794425087108014
