epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
1,0.6799602840835625,0.648583607618842,0.65304315340584,0.6097560975609756,0.6681633327896171,0.7298708236208236,0.7410251672241297,0.6724738675958188
2,0.6475162506103516,0.7461609021744995,0.7552188252138362,0.6771196283391405,0.6509720805630036,0.717778749028749,0.7304145189650701,0.6132404181184669
3,0.6202061505821662,0.778584147196892,0.7666249539659118,0.7015098722415796,0.6278878786838014,0.7310363247863247,0.7429711209023765,0.6480836236933798
4,0.5973588320990196,0.7866508390438678,0.7647796012013718,0.7282229965156795,0.6185546835125115,0.7300650738150738,0.7387394945948963,0.6480836236933798
5,0.578216546088561,0.7892516052446987,0.7838293563103357,0.7200929152148664,0.6126737229084719,0.7298708236208236,0.7391102340484921,0.6480836236933798
6,0.5580660324894178,0.80784546484649,0.7932419466035467,0.727061556329849,0.5992103570014342,0.7369123931623932,0.7443207563034169,0.6794425087108014
7,0.5471067140603592,0.8075864673825068,0.7985429131919438,0.7317073170731707,0.59624214039447,0.7372037684537684,0.7454961213983495,0.6724738675958188
8,0.5441615739350535,0.8058058598176226,0.7916752509187214,0.7340301974448316,0.5961641717040165,0.7395347707847708,0.7481260749139488,0.6655052264808362
9,0.5356818508188068,0.8132412453461393,0.7955664470115306,0.7398373983739838,0.5961500260888076,0.742205710955711,0.7515513744723629,0.6445993031358885
10,0.5324953203278828,0.8142502562995739,0.8056711768278989,0.7468060394889663,0.59313745864177,0.7444881507381508,0.7531816902265209,0.686411149825784
11,0.5293846794952499,0.8178276587708411,0.8110544206571506,0.7456445993031359,0.6102807480283731,0.7418172105672105,0.7514964089245091,0.6689895470383276
12,0.5326534109525426,0.8114498462202558,0.8079985851948714,0.7479674796747967,0.5984004981011048,0.7454594017094016,0.7560490436595535,0.6724738675958188
13,0.5186016025166617,0.8246803000053959,0.8177106204064737,0.759581881533101,0.5928264378670616,0.7478875291375291,0.7576593681143337,0.686411149825784
14,0.5182942889985585,0.8239033076134463,0.8127082960301008,0.7491289198606271,0.6061126795379957,0.7474019036519036,0.7577848688657718,0.6933797909407665
15,0.517668865837425,0.8226191118545296,0.8116401737582296,0.7468060394889663,0.5924669192643116,0.7499271561771561,0.7601803712517469,0.6724738675958188
16,0.5122191609682799,0.8269789024982463,0.8223241566438766,0.7526132404181185,0.6005812654927217,0.7480332167832168,0.7563494399784818,0.686411149825784
17,0.5078399161982342,0.8317865429234339,0.8212223453915288,0.759581881533101,0.5925149452395555,0.7542492229992229,0.7628839387616644,0.686411149825784
18,0.5087861283730962,0.8293530459180921,0.8203725263172181,0.7549361207897793,0.5925757145632434,0.7514325951825951,0.7613428878702924,0.6829268292682927
19,0.5006001712830086,0.8366697242756165,0.8230427526175444,0.759581881533101,0.5929277699168135,0.7517239704739705,0.7620439704680266,0.6724738675958188
20,0.5008180742341328,0.8370690120325905,0.8296742366298787,0.7549361207897793,0.5909959015530576,0.7528894716394716,0.7636625053531162,0.6829268292682927
21,0.49699193287671095,0.8386337883774887,0.8335513801061997,0.7619047619047619,0.6102508418651408,0.7512383449883451,0.7633534739148322,0.686411149825784
22,0.49482091710957915,0.8385204769869962,0.8334376375473846,0.7665505226480837,0.6006222003843726,0.7538121600621601,0.7663599485121617,0.6794425087108014
23,0.48999139296191635,0.8451464954405654,0.8460976719144497,0.7711962833914053,0.632286756296191,0.7505584693084694,0.765026689529811,0.6829268292682927
