epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
1,0.6903665766344945,0.5476393460314034,0.5357341574395725,0.5389082462253194,0.9456804255575253,0.5018939393939393,0.48351449959943166,0.5017421602787456
2,0.6788983915464111,0.6036691307397615,0.5798249627973711,0.570267131242741,0.7430371606806845,0.5024766899766899,0.5039185320835845,0.49825783972125437
3,0.6338688698656745,0.6871607403010846,0.6775973276445689,0.6341463414634146,0.9887423033498306,0.5452602952602953,0.5401206427837688,0.49825783972125437
4,0.5595441933431415,0.778103922732423,0.7711744358654872,0.6945412311265969,0.7333878905931001,0.6209693084693085,0.5994608056434756,0.5853658536585366
5,0.4798104045836906,0.8495710354502778,0.8357401827300275,0.7630662020905923,0.911900503710172,0.581536519036519,0.5718843348737763,0.5365853658536586
6,0.4306898499199738,0.8842011546970269,0.8779926922894721,0.8095238095238095,1.0041986924015271,0.5935800310800311,0.5658663632516232,0.5888501742160279
7,0.3206849225583669,0.9379701073760319,0.9380359299085664,0.867595818815331,1.372710669912943,0.5654623154623155,0.5759616690680799,0.5400696864111498
8,0.2544511571855357,0.9612205255490205,0.9622154403185988,0.8931475029036005,1.1056068034952942,0.6187354312354312,0.6148762899942029,0.5888501742160279
9,0.23711505058058185,0.9661900393891976,0.9640928167668533,0.8977932636469221,1.0153927952570367,0.6324786324786326,0.6205354656857832,0.5888501742160279
10,0.18496022033359116,0.9793395564668429,0.9778507088093418,0.9291521486643438,1.1877580935116014,0.6211635586635587,0.6107312644355457,0.6097560975609756
11,0.19915040957110822,0.9759995683375601,0.976425963341206,0.9221835075493612,1.1911087202278163,0.5942599067599068,0.5956436289478715,0.5365853658536586
12,0.13667617386918726,0.9900555765391463,0.9898659242073865,0.9442508710801394,1.1991692719143858,0.6107226107226107,0.599505779588582,0.5679442508710801
13,0.10985970330985996,0.9922192845195058,0.9879254946722953,0.9605110336817654,1.5087416446167417,0.607031857031857,0.6137616761166398,0.5923344947735192
14,0.11873835519077332,0.9911886904440728,0.9911419274098777,0.9535423925667829,1.4584157126290458,0.6285936285936287,0.5862024234163226,0.5853658536585366
15,0.08675846502479083,0.994631198402849,0.9953474008526371,0.9709639953542393,1.4508253223804646,0.596493783993784,0.5529629333640841,0.5818815331010453
16,0.11010995296097245,0.9916149571035451,0.9932435841474211,0.9605110336817654,1.656491435778681,0.5891122766122766,0.5701073444870774,0.5714285714285714
17,0.08171009560495303,0.9963632439432364,0.9964274624776686,0.9721254355400697,1.3822053982405713,0.6144619269619269,0.5871925085891954,0.5714285714285714
18,0.060615888507939385,0.9974046295796687,0.9972366555309884,0.9802555168408827,1.4880909471146322,0.6382090132090132,0.6332939194348052,0.6097560975609756
19,0.07766344906214914,0.9939297469378945,0.9955650537564324,0.9790940766550522,1.4428538013418377,0.6030011655011654,0.5971589789827438,0.578397212543554
20,0.06531782716547294,0.996708573895214,0.9971368494737987,0.9790940766550522,1.6744577095483653,0.6261897824397824,0.6050199790329436,0.6027874564459931
21,0.04330396724910271,0.9985647223870933,0.998657870165922,0.9860627177700348,1.3241926784714755,0.6748737373737373,0.6615679917273538,0.6202090592334495
22,0.025466349672495833,0.9996600658285222,0.9996590884768162,0.9907084785133565,1.759930328209641,0.6131993006993006,0.5997303596124877,0.5749128919860628
23,0.03230017708543078,0.9994064641450385,0.9994128893157985,0.9883855981416957,1.717046677858572,0.6066919191919191,0.6292823965655701,0.5644599303135889
24,0.043952914947832086,0.998845302973075,0.9988325864314983,0.9860627177700348,1.7660974110460448,0.630050505050505,0.6290625353319182,0.5923344947735192
25,0.05830744367512538,0.9970107376031943,0.997701409700075,0.983739837398374,1.595275227616473,0.6173271173271173,0.5975213796734862,0.5888501742160279
26,0.027169840745671147,0.9995413586575298,0.9995379003561968,0.9941927990708479,1.9085350967035062,0.5957653457653458,0.5849335883339549,0.5714285714285714
27,0.0334625943205844,0.9994118599255383,0.9994174319307153,0.9860627177700348,1.8087280020896566,0.5968822843822844,0.6207963365553901,0.5609756097560976
28,0.05091310017736808,0.9984298278746021,0.9984917375427407,0.983739837398374,1.7664402553013392,0.6712315462315463,0.6398021974112388,0.5993031358885017
29,0.05066709237716201,0.9986078886310904,0.9986426050312486,0.9802555168408827,1.8718982257909476,0.6338869463869464,0.6121796179115223,0.578397212543554
30,0.05971598137996476,0.9973722548966708,0.9976162242407653,0.9802555168408827,1.7239671168842383,0.6478001165501166,0.625588920326552,0.6027874564459931
31,0.03103457292613252,0.9994172557060379,0.99944656219567,0.9895470383275261,1.5595790916203622,0.6322358197358198,0.5977722631586323,0.6062717770034843
32,0.02537562639715364,0.9996384827065236,0.9996347534100463,0.9907084785133565,1.7929298985710542,0.6411227661227662,0.6229984668150372,0.5714285714285714
