epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
1,0.688682039994119,0.5473048076404252,0.5371488046012722,0.5284552845528455,0.6856874339671916,0.7171717171717171,0.7267816521428127,0.5052264808362369
2,0.6805392718342815,0.619753952409216,0.6312361806862129,0.5725900116144018,0.6699314582638625,0.7139665889665888,0.7302520408818132,0.6445993031358885
3,0.6600768413831687,0.666076727998705,0.6654834223370899,0.6306620209059234,0.6451791105370073,0.7133352758352758,0.7291994984824375,0.6376306620209059
4,0.6176366883564771,0.7414503857983057,0.7334759240180369,0.6991869918699187,0.6331524599719961,0.7221250971250972,0.7350447396117393,0.6167247386759582
5,0.586699671861602,0.7613338369395132,0.7565206975763352,0.6771196283391405,0.5970996896564338,0.7458721833721833,0.7510674007363285,0.6689895470383276
6,0.5546136982349569,0.7954837317217937,0.7848854571144757,0.7212543554006968,0.6147223715167428,0.7277583527583527,0.7334605694499323,0.6550522648083623
7,0.5322667973659041,0.8093724707278908,0.8060362721488301,0.7293844367015099,0.6203598261710244,0.7259129759129759,0.7185668517094679,0.6480836236933798
8,0.5298054935486336,0.815431932228997,0.810145075706521,0.735191637630662,0.6075388047753311,0.7429584304584305,0.7539530633314241,0.6550522648083623
9,0.4988929657709031,0.8397129444774186,0.8254395094779415,0.7607433217189314,0.622613966672678,0.7415501165501166,0.7467301048076693,0.6829268292682927
10,0.4856276717058596,0.8497868666702637,0.8453319076185803,0.7828106852497096,0.6098649427035129,0.7528166278166278,0.7582001618620293,0.6968641114982579
11,0.46987875385705324,0.8571790859547833,0.8516290807082122,0.7735191637630662,0.784975470566168,0.721930846930847,0.7522079828230076,0.6550522648083623
12,0.43248429780222397,0.8828791884746127,0.8672901202767159,0.8060394889663183,0.7317832023009191,0.7335858585858587,0.7254448944312519,0.6689895470383276
13,0.4442546226421715,0.8750067447256245,0.8675970404072271,0.7886178861788617,0.6261857660805307,0.7531565656565656,0.761237551768819,0.686411149825784
14,0.3988319877686539,0.9017266497598877,0.8908407106405035,0.8246225319396051,0.8613546816729503,0.6724941724941724,0.649772861519876,0.6515679442508711
15,0.38912259078607325,0.9076242378460044,0.8963257065427356,0.826945412311266,0.712832676824377,0.717074592074592,0.7234718195654573,0.662020905923345
16,0.3354373183123049,0.9307721361894998,0.920578182695365,0.8536585365853658,0.7215101494606364,0.7219794094794095,0.7468180077115449,0.6689895470383276
17,0.31555441336903145,0.9385744347919927,0.936135780413285,0.8617886178861789,1.5836992097648595,0.6475330225330225,0.657439640813063,0.6445993031358885
18,0.3089634677120479,0.9421248583607619,0.9324886239700143,0.8722415795586528,0.7952402493679565,0.7174145299145298,0.726535471427542,0.662020905923345
19,0.28340776622918423,0.9528786488965628,0.950060126443414,0.8885017421602788,0.7944456027359913,0.7369366744366744,0.733884391338566,0.6655052264808362
