epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
1,0.6788631576555808,0.6158204284249718,0.6269410950575531,0.5656213704994193,0.6725064320846718,0.695294289044289,0.7147717658095616,0.5923344947735192
2,0.6490716834516891,0.7174985161603626,0.7081536816293826,0.6596980255516841,0.6459855269056579,0.7108828671328671,0.7287584434909503,0.6306620209059234
3,0.6181342161490943,0.7778719041709383,0.7791212006358521,0.6968641114982579,0.6280444540628572,0.7159819347319347,0.7305024254213005,0.6480836236933798
4,0.5941298946686323,0.7864889656288783,0.7801715481430214,0.7142857142857143,0.6137857138072157,0.7216637529137528,0.7361574088972482,0.6655052264808362
5,0.5755977652767947,0.7867641504343603,0.7813972968169725,0.7247386759581882,0.6058309867406971,0.7266171328671328,0.7379372925813528,0.6445993031358885
6,0.5602304412097465,0.7960556844547564,0.7889857192995696,0.7131242740998839,0.6038349829484362,0.7281711344211343,0.7399059170624565,0.6550522648083623
7,0.5562288802675254,0.7930826093994496,0.7937198364472372,0.7328687572590011,0.5990445638782886,0.7332216394716395,0.7437343288924079,0.6655052264808362
8,0.5457648776826405,0.8063454378675875,0.7900717534524313,0.7456445993031359,0.605679286066248,0.7366695804195804,0.7464195178991051,0.662020905923345
9,0.5435236123380761,0.804278853936222,0.7959964580832044,0.7282229965156795,0.5958183002804215,0.7384178321678322,0.7487408857046446,0.6724738675958188
10,0.5339346131381257,0.8127340419791723,0.8091339416206449,0.7421602787456446,0.599734794802782,0.7416229603729604,0.7506551207824657,0.662020905923345
11,0.5286626660726904,0.8180704688933254,0.7995723513407369,0.7479674796747967,0.597664357893143,0.7450709013209014,0.7527933376515872,0.6480836236933798
12,0.5327191103626211,0.8117358225867372,0.8088169894719173,0.7421602787456446,0.5946375152375225,0.7463335275835276,0.7557062082906432,0.6341463414634146
13,0.5215529819537261,0.8248367776398857,0.8144126632118336,0.7479674796747967,0.5912065871501219,0.7477904040404041,0.7562072201833964,0.686411149825784
14,0.5186969500108601,0.8233529380024821,0.8137397753592319,0.7491289198606271,0.5943338380873411,0.7449252136752137,0.7562140866147906,0.6933797909407665
15,0.5162523980755424,0.8239896401014406,0.8144510249030348,0.7537746806039489,0.5915465936428164,0.747693278943279,0.7585151622016223,0.6898954703832753
16,0.5096427893112484,0.8305563049695139,0.8249793199305584,0.7502903600464577,0.5910036173431715,0.75114121989122,0.7600092151030133,0.6968641114982579
17,0.5094078719685163,0.8293638374790913,0.8160682509925663,0.7665505226480837,0.5941653467636906,0.7504127816627817,0.7610616106282597,0.6933797909407665
18,0.507184196986111,0.8319376247774242,0.8256110031053305,0.7630662020905923,0.5878558541008819,0.7546377233877233,0.764565495565945,0.6655052264808362
19,0.5053030262148477,0.8327038256083742,0.8219296924493146,0.7526132404181185,0.5954837333865282,0.7525009712509712,0.7637965925759155,0.7003484320557491
20,0.4989786292063927,0.8376247774240543,0.825326231649334,0.7700348432055749,0.5942730056284197,0.7527923465423465,0.7652771909876372,0.6968641114982579
21,0.505645669988085,0.8324124534613933,0.8220650934253411,0.7549361207897793,0.5927173202461482,0.7530351592851593,0.7650662795227062,0.6968641114982579
22,0.49939611481457225,0.8359736685911617,0.8315879499381692,0.7653890824622532,0.5864490681824368,0.7561917249417249,0.7685459472165995,0.6829268292682927
23,0.49751380539383483,0.8352560297847085,0.8266590971872081,0.759581881533101,0.5887838157627225,0.7543463480963482,0.7671181334180834,0.6968641114982579
24,0.48919016032822593,0.8465601899314735,0.8290362306165544,0.7688734030197445,0.6048738134031927,0.7584741647241648,0.7706840383302277,0.6480836236933798
25,0.4986314385887084,0.8382722710840123,0.83927014382261,0.7642276422764228,0.5842362912274404,0.7594939782439782,0.7721572292699502,0.686411149825784
26,0.4872911211782493,0.8449900178060756,0.8422572459757188,0.7735191637630662,0.593076931890295,0.7586198523698523,0.7725846088088174,0.6968641114982579
27,0.48492889758740293,0.8467004802244644,0.8375315520937519,0.7711962833914053,0.6094264651840157,0.7583284770784771,0.7713319019506575,0.6898954703832753
28,0.484143305877083,0.8478605730318891,0.841324748673695,0.7677119628339141,0.624141138189761,0.7588626651126651,0.7710123347672196,0.686411149825784
29,0.48356335337569073,0.8486645443263368,0.8430822748183862,0.7572590011614402,0.5972155627473306,0.7596396658896659,0.7723100165053647,0.686411149825784
30,0.479476053678754,0.8505692548427131,0.8465844588103552,0.778164924506388,0.6261351881126909,0.7596396658896658,0.7721772334777273,0.6898954703832753
31,0.48027931882390856,0.8497167215237684,0.8479266133334713,0.7677119628339141,0.599334583880594,0.7625534188034189,0.7754643771262977,0.6933797909407665
32,0.4719263435656185,0.857216856418281,0.8560513066167381,0.7700348432055749,0.608708514569113,0.7617278554778555,0.7749933178078943,0.686411149825784
33,0.46709757814839326,0.8621917660389575,0.8583855433233749,0.7804878048780488,0.5862089748581942,0.7631847319347318,0.7764258297847255,0.686411149825784
34,0.4701934852112738,0.8569308800517994,0.8563331053402443,0.7828106852497096,0.5872158123641064,0.7647387334887333,0.7770250973457133,0.6759581881533101
35,0.46609371464426924,0.8615011061350024,0.8597877491092122,0.778164924506388,0.5885608819303613,0.7652243589743589,0.7808046632633138,0.6689895470383276
36,0.4663901323502349,0.860060432741596,0.8603423038813396,0.778164924506388,0.5862597156484783,0.7643987956487956,0.7767736641459388,0.686411149825784
37,0.4629378246790302,0.8624291803809422,0.8613464887790078,0.7711962833914053,0.5858346493817372,0.7655157342657342,0.7769077701541754,0.6933797909407665
38,0.45554678780691965,0.8685587870285436,0.8659066627461256,0.7886178861788617,0.5903011514750092,0.7663412975912975,0.7803565409127641,0.686411149825784
39,0.4572316888594323,0.8667458047806615,0.8650271063035405,0.7874564459930313,0.5906013362499064,0.7656128593628593,0.7807261819684446,0.6898954703832753
40,0.45107172036697085,0.8707980359358981,0.8723825457518503,0.7862950058072009,0.5908181891624105,0.7654671717171717,0.7797973401399896,0.6898954703832753
41,0.45635932053976913,0.8670317811471431,0.869924288388787,0.7735191637630662,0.5905847217147774,0.7639617327117327,0.7785903946184205,0.6898954703832753
42,0.44772388600029317,0.8735336966492202,0.8764376677693858,0.7839721254355401,0.5919695565094101,0.7660984848484849,0.780593987902231,0.6724738675958188
43,0.44876503695178943,0.8728700156477635,0.8736460043433509,0.8002322880371661,0.614232452073579,0.767701048951049,0.7809746802637287,0.6829268292682927
44,0.4401088131983244,0.8781686720984191,0.8799398706088793,0.7897793263646922,0.6074034162514717,0.7666326728826729,0.7799467749245548,0.6898954703832753
45,0.4412706222268347,0.8766848324610155,0.8796107123727293,0.7839721254355401,0.596494126402958,0.7668269230769231,0.7807698762098247,0.6829268292682927
46,0.4368544599597324,0.8793665353693412,0.8803844100737007,0.7955865272938444,0.5942990206675247,0.7656614219114218,0.7794930244397328,0.6689895470383276
47,0.4390972438728076,0.8777909674634436,0.8781033926349826,0.7897793263646922,0.5951967604899656,0.7662927350427351,0.7801089031568426,0.6794425087108014
48,0.43378776900305843,0.8812064965197216,0.881479909264782,0.7921022067363531,0.626271696456218,0.7665355477855478,0.7768385800721854,0.6794425087108014
49,0.438082453542747,0.877030162412993,0.8817937881161915,0.7804878048780488,0.59627085363408,0.7653214840714841,0.7795021152922019,0.686411149825784
