epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
1,0.6984472485231051,0.5199751794097016,0.5108578956159788,0.5075493612078978,0.6865587267726141,0.7194055944055944,0.7288421079991064,0.519163763066202
2,0.6789298794133877,0.6385690390114931,0.6584354768453063,0.6144018583042973,0.6706706256401248,0.7354312354312355,0.7338186592072209,0.5993031358885017
3,0.6550186126212764,0.6746398316516483,0.696181659242136,0.6004645760743321,0.6828929887831419,0.7029428904428904,0.697250983262471,0.5470383275261324
4,0.6163243461015194,0.7301300383100416,0.7364136969491739,0.6550522648083623,0.6267611606611192,0.7362567987567987,0.7399864725903831,0.6236933797909407
5,0.585913514149452,0.7644040360438137,0.7489479879893362,0.70267131242741,0.6232007986992494,0.7346542346542347,0.7422863027004489,0.6515679442508711
6,0.5625864520720903,0.7889170668537204,0.7635712638971913,0.7247386759581882,0.6078016201378161,0.740530303030303,0.743831500805606,0.6724738675958188
7,0.5410392785598453,0.8039119408622457,0.7935588866416154,0.727061556329849,0.6227198876570326,0.7288752913752914,0.7221212504531224,0.6550522648083623
8,0.5330230710675353,0.8137700318351049,0.8051284206927748,0.7491289198606271,0.6167956461889819,0.7496114996114996,0.7519307100620087,0.6724738675958188
9,0.5299084471770141,0.8139696757135919,0.8083880744988128,0.7444831591173054,0.6123280774425547,0.7483003108003109,0.7593580416605523,0.6898954703832753
10,0.501508455797078,0.8387201208654831,0.8238351965262922,0.7630662020905923,0.6491501439323824,0.7294580419580419,0.741250200233682,0.6515679442508711
11,0.48681159911116934,0.8480224464468786,0.8322255406882767,0.7711962833914053,0.6762052197074225,0.7139180264180265,0.705147601910277,0.6236933797909407
12,0.46610906315182143,0.862477742405439,0.8406812744458987,0.794425087108014,0.6898558281024574,0.7345571095571096,0.7426832440484948,0.6689895470383276
13,0.4375831784548521,0.8792963902228457,0.8703214006099949,0.8037166085946573,0.663811032365008,0.7470376845376846,0.7621954165869489,0.686411149825784
14,0.3870786208308948,0.906599039551071,0.8938458061416618,0.826945412311266,0.7566328214851405,0.7178515928515928,0.7233430287170224,0.6376306620209059
